Id,Label,FromId,ToId,Properties:dist_int
22445,route,178,626,491.0
22446,route,178,628,281.0
22447,route,178,630,534.0
22448,route,178,631,120.0
22449,route,178,632,484.0
22450,route,178,950,1501.0
22451,route,178,968,466.0
22452,route,178,1062,178.0
22453,route,178,1067,239.0
22454,route,178,1068,557.0
22455,route,178,1081,722.0
22456,route,178,1151,476.0
22457,route,178,1152,604.0
22458,route,178,1154,370.0
22459,route,178,1162,287.0
22460,route,178,2075,285.0
22461,route,178,2085,235.0
22462,route,178,2091,330.0
22463,route,178,2092,175.0
22464,route,178,2101,202.0
22465,route,178,3019,364.0
22466,route,179,49,319.0
22467,route,179,50,301.0
22468,route,179,51,170.0
22469,route,179,52,107.0
22470,route,179,60,596.0
22471,route,179,68,613.0
22472,route,179,70,196.0
22473,route,179,73,609.0
22474,route,179,74,789.0
22475,route,179,75,482.0
22476,route,179,76,184.0
22477,route,179,77,234.0
22478,route,179,80,267.0
22479,route,179,84,446.0
22480,route,179,88,299.0
22481,route,179,93,833.0
22482,route,179,94,304.0
22483,route,179,96,591.0
22484,route,179,108,415.0
22485,route,179,109,300.0
22486,route,179,113,852.0
22487,route,179,115,780.0
22488,route,179,116,681.0
22489,route,179,141,1037.0
22490,route,179,161,1228.0
22491,route,179,167,320.0
22492,route,179,170,719.0
22493,route,179,177,494.0
22494,route,179,198,117.0
22495,route,179,202,1063.0
22496,route,179,217,1450.0
22497,route,179,228,1882.0
22498,route,179,230,716.0
22499,route,179,251,1042.0
22500,route,179,252,1659.0
22501,route,179,255,1506.0
22502,route,179,259,1423.0
22503,route,179,275,1035.0
22504,route,179,279,754.0
22505,route,179,319,636.0
22506,route,179,321,2195.0
22507,route,179,327,322.0
22508,route,179,329,430.0
22509,route,179,338,1121.0
22510,route,179,344,473.0
22511,route,179,347,922.0
22512,route,179,454,1366.0
22513,route,179,484,1803.0
22514,route,179,485,1766.0
22515,route,179,486,1914.0
22516,route,179,487,1561.0
22517,route,179,488,1446.0
22518,route,179,489,2792.0
22519,route,179,499,464.0
22520,route,179,500,513.0
22521,route,179,501,546.0
22522,route,179,504,1373.0
22523,route,179,507,963.0
22524,route,179,516,1295.0
22525,route,179,521,959.0
22526,route,179,726,1114.0
22527,route,179,793,318.0
22528,route,179,796,1112.0
22529,route,179,803,1080.0
22530,route,179,856,561.0
22531,route,179,857,505.0
22532,route,179,1216,730.0
22533,route,179,1239,578.0
22534,route,179,1731,49.0
22535,route,179,2112,662.0
22536,route,179,3503,370.0
22537,route,180,1,883.0
22538,route,180,3,922.0
22539,route,180,4,1042.0
22540,route,180,5,1736.0
22541,route,180,6,1391.0
22542,route,180,8,1029.0
22543,route,180,9,549.0
22544,route,180,10,1357.0
22545,route,180,11,812.0
22546,route,180,12,1556.0
22547,route,180,13,2115.0
22548,route,180,15,618.0
22549,route,180,16,531.0
22550,route,180,17,1686.0
22551,route,180,18,1447.0
22552,route,180,20,1758.0
22553,route,180,21,1135.0
22554,route,180,22,2683.0
22555,route,180,23,2404.0
22556,route,180,25,551.0
22557,route,180,29,2004.0
22558,route,180,30,1993.0
22559,route,180,31,1670.0
22560,route,180,33,931.0
22561,route,180,34,653.0
22562,route,180,35,1548.0
22563,route,180,38,792.0
22564,route,180,40,1367.0
22565,route,180,41,1437.0
22566,route,180,45,1470.0
22567,route,180,46,1476.0
22568,route,180,47,1618.0
22569,route,180,48,2779.0
22570,route,180,50,4953.0
22571,route,180,51,5103.0
22572,route,180,52,5343.0
22573,route,180,68,5703.0
22574,route,180,70,5142.0
22575,route,180,74,4943.0
22576,route,180,76,5398.0
22577,route,180,78,1793.0
22578,route,180,79,5155.0
22579,route,180,80,5519.0
22580,route,180,84,4840.0
22581,route,180,85,1844.0
22582,route,180,86,2636.0
22583,route,180,94,4961.0
22584,route,180,97,4732.0
22585,route,180,99,2540.0
22586,route,180,109,5446.0
22587,route,180,123,2637.0
22588,route,180,132,4100.0
22589,route,180,133,4281.0
22590,route,180,134,2377.0
22591,route,180,135,3905.0
22592,route,180,136,798.0
22593,route,180,147,1399.0
22594,route,180,163,2115.0
22595,route,180,166,2072.0
22596,route,180,175,5550.0
22597,route,180,177,5381.0
22598,route,180,178,1043.0
22599,route,180,183,1251.0
22600,route,180,184,1290.0
22601,route,180,185,1343.0
22602,route,180,187,1240.0
22603,route,180,189,1514.0
22604,route,180,190,1434.0
22605,route,180,198,5243.0
22606,route,180,243,783.0
22607,route,180,260,4843.0
22608,route,180,266,1979.0
22609,route,180,281,1330.0
22610,route,180,291,1662.0
22611,route,180,298,1670.0
22612,route,180,306,506.0
22613,route,180,312,316.0
22614,route,180,318,6213.0
22615,route,180,360,1414.0
22616,route,180,365,36.0
22617,route,180,366,993.0
22618,route,180,367,899.0
22619,route,180,369,941.0
22620,route,180,372,259.0
22621,route,180,380,1305.0
22622,route,180,389,1061.0
22623,route,180,414,756.0
22624,route,180,417,965.0
22625,route,180,418,859.0
22626,route,180,420,544.0
22627,route,180,424,906.0
22628,route,180,427,1093.0
22629,route,180,439,2248.0
22630,route,180,451,4871.0
22631,route,180,559,681.0
22632,route,180,560,375.0
22633,route,180,576,179.0
22634,route,180,594,1281.0
22635,route,180,896,1607.0
22636,route,180,1050,830.0
22637,route,180,1121,359.0
22638,route,180,1123,701.0
22639,route,180,1124,710.0
22640,route,180,1125,440.0
22641,route,180,1126,618.0
22642,route,180,1438,1580.0
22643,route,180,1456,2009.0
22644,route,180,1535,199.0
22645,route,180,1538,1410.0
22646,route,180,1554,796.0
22647,route,180,1555,507.0
22648,route,181,1,1834.0
22649,route,181,5,2510.0
22650,route,181,8,1123.0
22651,route,181,11,1266.0
22652,route,181,12,2371.0
22653,route,181,13,109.0
22654,route,181,17,1451.0
22655,route,181,18,1647.0
22656,route,181,20,260.0
22657,route,181,22,988.0
22658,route,181,23,420.0
22659,route,181,29,541.0
22660,route,181,30,173.0
22661,route,181,31,774.0
22662,route,181,35,2351.0
22663,route,181,47,2079.0
22664,route,181,48,1114.0
22665,route,181,86,1353.0
22666,route,181,99,1200.0
22667,route,181,149,873.0
22668,route,181,244,439.0
22669,route,181,884,1079.0
22670,route,182,1,331.0
22671,route,182,3,558.0
22672,route,182,4,200.0
22673,route,182,6,785.0
22674,route,182,7,760.0
22675,route,182,8,430.0
22676,route,182,9,850.0
22677,route,182,11,468.0
22678,route,182,13,1614.0
22679,route,182,14,961.0
22680,route,182,15,683.0
22681,route,182,16,860.0
22682,route,182,17,701.0
22683,route,182,18,492.0
22684,route,182,20,1260.0
22685,route,182,21,632.0
22686,route,182,25,655.0
22687,route,182,29,1258.0
22688,route,182,30,1412.0
22689,route,182,31,870.0
22690,route,182,33,624.0
22691,route,182,34,349.0
22692,route,182,35,944.0
22693,route,182,38,484.0
22694,route,182,42,1793.0
22695,route,182,45,872.0
22696,route,182,46,610.0
22697,route,182,47,811.0
22698,route,182,147,651.0
22699,route,182,178,510.0
22700,route,182,183,402.0
22701,route,182,184,381.0
22702,route,182,185,393.0
22703,route,182,186,422.0
22704,route,182,190,481.0
22705,route,182,191,197.0
22706,route,182,239,574.0
22707,route,182,430,373.0
22708,route,182,549,670.0
22709,route,182,1116,71.0
22710,route,182,1274,653.0
22711,route,182,2084,181.0
22712,route,183,1,374.0
22713,route,183,3,957.0
22714,route,183,4,230.0
22715,route,183,5,750.0
22716,route,183,6,429.0
22717,route,183,7,410.0
22718,route,183,8,810.0
22719,route,183,9,933.0
22720,route,183,10,387.0
22721,route,183,11,871.0
22722,route,183,12,587.0
22723,route,183,13,1894.0
22724,route,183,14,584.0
22725,route,183,15,758.0
22726,route,183,16,950.0
22727,route,183,17,595.0
22728,route,183,18,264.0
22729,route,183,20,1565.0
22730,route,183,21,389.0
22731,route,183,23,2030.0
22732,route,183,24,2011.0
22733,route,183,25,774.0
22734,route,183,26,1860.0
22735,route,183,29,1445.0
22736,route,183,30,1673.0
22737,route,183,31,1066.0
22738,route,183,33,1023.0
22739,route,183,34,701.0
22740,route,183,35,567.0
22741,route,183,40,1809.0
22742,route,183,45,505.0
22743,route,183,46,229.0
22744,route,183,47,412.0
22745,route,183,51,4141.0
22746,route,183,83,880.0
22747,route,183,147,256.0
22748,route,183,178,335.0
22749,route,183,180,1251.0
22750,route,183,182,402.0
22751,route,183,185,538.0
22752,route,183,187,307.0
22753,route,183,189,317.0
22754,route,183,190,249.0
22755,route,183,217,3001.0
22756,route,183,239,614.0
22757,route,183,240,720.0
22758,route,183,241,1718.0
22759,route,183,291,659.0
22760,route,183,296,412.0
22761,route,183,375,497.0
22762,route,183,395,268.0
22763,route,183,412,372.0
22764,route,183,421,516.0
22765,route,183,430,601.0
22766,route,183,431,560.0
22767,route,183,445,814.0
22768,route,183,549,736.0
22769,route,183,632,530.0
22770,route,183,1070,1549.0
22771,route,183,1274,777.0
22772,route,183,1295,852.0
22773,route,183,2094,556.0
22774,route,184,1,432.0
22775,route,184,3,919.0
22776,route,184,4,249.0
22777,route,184,5,816.0
22778,route,184,6,514.0
22779,route,184,7,498.0
22780,route,184,8,760.0
22781,route,184,9,1006.0
22782,route,184,10,475.0
22783,route,184,11,844.0
22784,route,184,12,663.0
22785,route,184,13,1809.0
22786,route,184,14,658.0
22787,route,184,15,830.0
22788,route,184,16,1022.0
22789,route,184,17,502.0
22790,route,184,18,177.0
22791,route,184,19,968.0
22792,route,184,20,1485.0
22793,route,184,21,488.0
22794,route,184,22,1860.0
22795,route,184,23,1937.0
22796,route,184,25,839.0
22797,route,184,26,1777.0
22798,route,184,29,1351.0
22799,route,184,30,1585.0
22800,route,184,31,973.0
22801,route,184,34,708.0
22802,route,184,35,642.0
22803,route,184,38,861.0
22804,route,184,41,261.0
22805,route,184,42,1927.0
22806,route,184,43,1469.0
22807,route,184,45,586.0
22808,route,184,46,231.0
22809,route,184,47,439.0
22810,route,184,51,4177.0
22811,route,184,83,947.0
22812,route,184,147,324.0
22813,route,184,178,427.0
22814,route,184,180,1290.0
22815,route,184,182,381.0
22816,route,184,185,449.0
22817,route,184,186,754.0
22818,route,184,187,228.0
22819,route,184,190,162.0
22820,route,184,239,688.0
22821,route,184,363,583.0
22822,route,184,375,585.0
22823,route,184,421,596.0
22824,route,184,430,638.0
22825,route,184,445,877.0
22826,route,184,549,808.0
22827,route,184,632,608.0
22828,route,184,1070,1470.0
22829,route,184,1274,841.0
22830,route,184,1295,917.0
22831,route,185,1,691.0
22832,route,185,3,650.0
22833,route,185,4,490.0
22834,route,185,5,1252.0
22835,route,185,6,963.0
22836,route,185,7,946.0
22837,route,185,8,461.0
22838,route,185,9,1242.0
22839,route,185,10,923.0
22840,route,185,11,644.0
22841,route,185,13,1360.0
22842,route,185,14,1104.0
22843,route,185,15,1072.0
22844,route,185,16,1251.0
22845,route,185,17,393.0
22846,route,185,18,402.0
22847,route,185,20,1041.0
22848,route,185,21,901.0
22849,route,185,22,1485.0
22850,route,185,23,1494.0
22851,route,185,25,1047.0
22852,route,185,26,1330.0
22853,route,185,28,1338.0
22854,route,185,29,917.0
22855,route,185,30,1136.0
22856,route,185,31,531.0
22857,route,185,33,707.0
22858,route,185,34,690.0
22859,route,185,35,1089.0
22860,route,185,38,667.0
22861,route,185,41,692.0
22862,route,185,42,1484.0
22863,route,185,45,1035.0
22864,route,185,46,627.0
22865,route,185,47,835.0
22866,route,185,83,1155.0
22867,route,185,147,771.0
22868,route,185,149,1477.0
22869,route,185,178,807.0
22870,route,185,180,1343.0
22871,route,185,182,393.0
22872,route,185,183,538.0
22873,route,185,184,449.0
22874,route,185,186,461.0
22875,route,185,187,236.0
22876,route,185,188,717.0
22877,route,185,189,435.0
22878,route,185,190,403.0
22879,route,185,191,226.0
22880,route,185,192,161.0
22881,route,185,217,3291.0
22882,route,185,239,954.0
22883,route,185,363,957.0
22884,route,185,430,764.0
22885,route,185,444,667.0
22886,route,185,446,56.0
22887,route,185,549,1057.0
22888,route,185,1070,1027.0
22889,route,185,1274,1045.0
22890,route,185,1295,1125.0
22891,route,186,1,719.0
22892,route,186,3,189.0
22893,route,186,4,621.0
22894,route,186,5,1551.0
22895,route,186,6,1206.0
22896,route,186,7,1181.0
22897,route,186,9,1106.0
22898,route,186,11,217.0
22899,route,186,13,1243.0
22900,route,186,14,1378.0
22901,route,186,15,971.0
22902,route,186,19,1089.0
22903,route,186,20,877.0
22904,route,186,21,1049.0
22905,route,186,22,1667.0
22906,route,186,23,1472.0
22907,route,186,24,1446.0
22908,route,186,25,916.0
22909,route,186,26,1179.0
22910,route,186,28,1213.0
22911,route,186,29,998.0
22912,route,186,30,1064.0
22913,route,186,31,650.0
22914,route,186,33,248.0
22915,route,186,34,435.0
22916,route,186,38,240.0
22917,route,186,39,560.0
22918,route,186,41,1013.0
22919,route,186,42,1464.0
22920,route,186,45,1292.0
22921,route,186,46,980.0
22922,route,186,147,1058.0
22923,route,186,149,1623.0
22924,route,186,150,181.0
22925,route,186,178,924.0
22926,route,186,182,422.0
22927,route,186,184,754.0
22928,route,186,185,461.0
22929,route,186,187,545.0
22930,route,186,188,579.0
22931,route,186,189,850.0
22932,route,186,190,793.0
22933,route,186,193,586.0
22934,route,186,194,238.0
22935,route,186,227,296.0
22936,route,186,244,1438.0
22937,route,186,265,585.0
22938,route,186,273,292.0
22939,route,186,278,460.0
22940,route,186,280,1353.0
22941,route,186,281,918.0
22942,route,186,288,333.0
22943,route,186,289,318.0
22944,route,186,368,322.0
22945,route,186,605,1239.0
22946,route,186,929,328.0
22947,route,186,2077,235.0
22948,route,187,1,484.0
22949,route,187,3,722.0
22950,route,187,4,272.0
22951,route,187,5,1044.0
22952,route,187,6,735.0
22953,route,187,7,717.0
22954,route,187,8,550.0
22955,route,187,9,1057.0
22956,route,187,10,694.0
22957,route,187,11,668.0
22958,route,187,12,890.0
22959,route,187,13,1588.0
22960,route,187,14,885.0
22961,route,187,15,882.0
22962,route,187,16,1069.0
22963,route,187,17,448.0
22964,route,187,18,258.0
22965,route,187,19,1023.0
22966,route,187,20,1259.0
22967,route,187,21,666.0
22968,route,187,22,1704.0
22969,route,187,23,1730.0
22970,route,187,24,1710.0
22971,route,187,25,870.0
22972,route,187,26,1553.0
22973,route,187,28,1565.0
22974,route,187,29,1152.0
22975,route,187,30,1367.0
22976,route,187,31,767.0
22977,route,187,33,786.0
22978,route,187,34,605.0
22979,route,187,35,870.0
22980,route,187,38,688.0
22981,route,187,41,486.0
22982,route,187,42,1720.0
22983,route,187,45,811.0
22984,route,187,46,439.0
22985,route,187,47,653.0
22986,route,187,52,4577.0
22987,route,187,83,980.0
22988,route,187,147,552.0
22989,route,187,149,1703.0
22990,route,187,150,461.0
22991,route,187,178,574.0
22992,route,187,180,1240.0
22993,route,187,183,307.0
22994,route,187,184,228.0
22995,route,187,185,236.0
22996,route,187,186,545.0
22997,route,187,189,317.0
22998,route,187,190,251.0
22999,route,187,193,341.0
23000,route,187,194,350.0
23001,route,187,195,1529.0
23002,route,187,217,3191.0
23003,route,187,225,1585.0
23004,route,187,227,296.0
23005,route,187,239,753.0
23006,route,187,241,1918.0
23007,route,187,244,1674.0
23008,route,187,277,636.0
23009,route,187,281,408.0
23010,route,187,288,391.0
23011,route,187,291,955.0
23012,route,187,362,259.0
23013,route,187,395,381.0
23014,route,187,416,599.0
23015,route,187,436,146.0
23016,route,187,960,110.0
23017,route,187,1116,232.0
23018,route,187,2074,114.0
23019,route,187,2087,149.0
23020,route,187,2088,202.0
23021,route,187,2096,101.0
23022,route,187,2099,187.0
23023,route,187,2104,119.0
23024,route,187,2107,93.0
23025,route,187,3326,330.0
23026,route,188,1,1266.0
23027,route,188,3,618.0
23028,route,188,6,1665.0
23029,route,188,8,567.0
23030,route,188,11,742.0
23031,route,188,12,1820.0
23032,route,188,13,675.0
23033,route,188,15,1549.0
23034,route,188,17,979.0
23035,route,188,18,1115.0
23036,route,188,20,328.0
23037,route,188,22,1178.0
23038,route,188,23,894.0
23039,route,188,24,867.0
23040,route,188,26,627.0
23041,route,188,28,648.0
23042,route,188,29,493.0
23043,route,188,30,485.0
23044,route,188,31,349.0
23045,route,188,33,608.0
23046,route,188,38,758.0
23047,route,188,42,886.0
23048,route,188,149,1109.0
23049,route,188,185,717.0
23050,route,188,186,579.0
23051,route,188,190,1118.0
23052,route,188,389,1022.0
23053,route,188,2076,230.0
23054,route,188,2089,61.0
23055,route,189,1,670.0
23056,route,189,3,1032.0
23057,route,189,4,476.0
23058,route,189,5,857.0
23059,route,189,6,639.0
23060,route,189,7,633.0
23061,route,189,8,853.0
23062,route,189,9,1244.0
23063,route,189,11,985.0
23064,route,189,13,1751.0
23065,route,189,14,736.0
23066,route,189,15,1067.0
23067,route,189,16,1260.0
23068,route,189,17,297.0
23069,route,189,18,67.0
23070,route,189,20,1457.0
23071,route,189,21,688.0
23072,route,189,22,1689.0
23073,route,189,23,1839.0
23074,route,189,25,1076.0
23075,route,189,26,1734.0
23076,route,189,29,1243.0
23077,route,189,30,1519.0
23078,route,189,31,893.0
23079,route,189,34,904.0
23080,route,189,35,722.0
23081,route,189,41,327.0
23082,route,189,45,688.0
23083,route,189,46,236.0
23084,route,189,47,418.0
23085,route,189,83,1185.0
23086,route,189,149,1712.0
23087,route,189,178,651.0
23088,route,189,180,1514.0
23089,route,189,183,317.0
23090,route,189,185,435.0
23091,route,189,186,850.0
23092,route,189,187,317.0
23093,route,189,193,425.0
23094,route,189,239,925.0
23095,route,189,281,329.0
23096,route,189,389,1787.0
23097,route,189,549,1046.0
23098,route,189,1070,1445.0
23099,route,189,1274,1078.0
23100,route,189,1295,1155.0
23101,route,190,1,591.0
23102,route,190,3,972.0
23103,route,190,4,395.0
23104,route,190,5,858.0
23105,route,190,6,609.0
23106,route,190,7,599.0
23107,route,190,9,1168.0
23108,route,190,10,576.0
23109,route,190,13,1746.0
23110,route,190,14,723.0
23111,route,190,15,991.0
23112,route,190,17,348.0
23113,route,190,20,1440.0
23114,route,190,21,631.0
23115,route,190,22,1728.0
23116,route,190,23,1849.0
23117,route,190,24,1832.0
23118,route,190,25,998.0
23119,route,190,26,1724.0
23120,route,190,28,1727.0
23121,route,190,29,1255.0
23122,route,190,30,1516.0
23123,route,190,31,892.0
23124,route,190,33,1036.0
23125,route,190,34,826.0
23126,route,190,35,709.0
23127,route,190,38,937.0
23128,route,190,41,306.0
23129,route,190,42,1839.0
23130,route,190,43,1437.0
23131,route,190,45,666.0
23132,route,190,46,228.0
23133,route,190,83,1107.0
23134,route,190,147,401.0
23135,route,190,149,1745.0
23136,route,190,150,690.0
23137,route,190,151,1701.0
23138,route,190,152,521.0
23139,route,190,178,584.0
23140,route,190,180,1434.0
23141,route,190,182,481.0
23142,route,190,183,249.0
23143,route,190,184,162.0
23144,route,190,185,403.0
23145,route,190,186,793.0
23146,route,190,187,251.0
23147,route,190,188,1118.0
23148,route,190,193,422.0
23149,route,190,194,582.0
23150,route,190,225,1709.0
23151,route,190,227,544.0
23152,route,190,238,702.0
23153,route,190,239,849.0
23154,route,190,240,840.0
23155,route,190,241,1967.0
23156,route,190,244,1785.0
23157,route,190,265,570.0
23158,route,190,268,271.0
23159,route,190,269,467.0
23160,route,190,280,1675.0
23161,route,190,281,282.0
23162,route,190,283,715.0
23163,route,190,288,588.0
23164,route,190,291,774.0
23165,route,190,362,305.0
23166,route,190,368,878.0
23167,route,190,369,1643.0
23168,route,190,375,745.0
23169,route,190,379,226.0
23170,route,190,389,1726.0
23171,route,190,395,137.0
23172,route,190,397,562.0
23173,route,190,398,667.0
23174,route,190,409,1702.0
23175,route,190,422,1804.0
23176,route,190,432,1563.0
23177,route,190,437,835.0
23178,route,190,605,1735.0
23179,route,190,620,220.0
23180,route,190,632,681.0
23181,route,190,895,1553.0
23182,route,190,929,465.0
23183,route,190,1059,442.0
23184,route,190,2091,255.0
23185,route,190,2093,188.0
23186,route,191,182,197.0
23187,route,191,185,226.0
23188,route,192,18,557.0
23189,route,192,31,382.0
23190,route,192,185,161.0
23191,route,193,1,820.0
23192,route,193,3,773.0
23193,route,193,7,1008.0
23194,route,193,8,584.0
23195,route,193,10,985.0
23196,route,193,11,782.0
23197,route,193,13,1327.0
23198,route,193,14,1144.0
23199,route,193,15,1210.0
23200,route,193,16,1393.0
23201,route,193,17,281.0
23202,route,193,18,415.0
23203,route,193,20,1035.0
23204,route,193,22,1363.0
23205,route,193,23,1429.0
23206,route,193,26,1310.0
23207,route,193,29,837.0
23208,route,193,30,1096.0
23209,route,193,31,471.0
23210,route,193,33,825.0
23211,route,193,35,1130.0
23212,route,193,38,806.0
23213,route,193,45,1085.0
23214,route,193,46,648.0
23215,route,193,47,843.0
23216,route,193,83,1299.0
23217,route,193,149,1364.0
23218,route,193,178,911.0
23219,route,193,186,586.0
23220,route,193,187,341.0
23221,route,193,189,425.0
23222,route,193,190,422.0
23223,route,193,549,1194.0
23224,route,193,1070,1024.0
23225,route,193,1274,1188.0
23226,route,193,1295,1268.0
23227,route,194,1,672.0
23228,route,194,3,427.0
23229,route,194,6,1068.0
23230,route,194,8,237.0
23231,route,194,10,1025.0
23232,route,194,11,430.0
23233,route,194,13,1279.0
23234,route,194,15,1004.0
23235,route,194,16,1167.0
23236,route,194,17,616.0
23237,route,194,18,585.0
23238,route,194,20,933.0
23239,route,194,24,1438.0
23240,route,194,29,924.0
23241,route,194,30,1072.0
23242,route,194,31,540.0
23243,route,194,33,484.0
23244,route,194,34,538.0
23245,route,194,35,1211.0
23246,route,194,38,454.0
23247,route,194,46,788.0
23248,route,194,178,840.0
23249,route,194,186,238.0
23250,route,194,187,350.0
23251,route,194,190,582.0
23252,route,194,549,994.0
23253,route,195,1,1556.0
23254,route,195,3,809.0
23255,route,195,8,983.0
23256,route,195,11,891.0
23257,route,195,12,2302.0
23258,route,195,13,1218.0
23259,route,195,18,1784.0
23260,route,195,20,973.0
23261,route,195,22,2079.0
23262,route,195,23,1555.0
23263,route,195,26,1109.0
23264,route,195,28,1183.0
23265,route,195,29,1443.0
23266,route,195,31,1325.0
23267,route,195,35,2285.0
23268,route,195,38,878.0
23269,route,195,42,1553.0
23270,route,195,47,2165.0
23271,route,195,48,2202.0
23272,route,195,85,2472.0
23273,route,195,86,2296.0
23274,route,195,99,2154.0
23275,route,195,136,410.0
23276,route,195,149,1981.0
23277,route,195,187,1529.0
23278,route,195,367,480.0
23279,route,195,369,244.0
23280,route,195,389,126.0
23281,route,195,417,1899.0
23282,route,195,1050,380.0
23283,route,195,1438,2131.0
23284,route,195,1449,2172.0
23285,route,195,1456,1091.0
23286,route,196,8,3702.0
23287,route,196,13,2481.0
23288,route,196,18,4175.0
23289,route,196,20,2839.0
23290,route,196,22,2638.0
23291,route,196,23,2335.0
23292,route,196,24,2352.0
23293,route,196,26,2536.0
23294,route,196,29,2931.0
23295,route,196,31,3296.0
23296,route,196,37,100.0
23297,route,196,42,2345.0
23298,route,196,48,2671.0
23299,route,196,149,2560.0
23300,route,196,244,2401.0
23301,route,196,272,201.0
23302,route,196,304,121.0
23303,route,196,639,35.0
23304,route,196,640,84.0
23305,route,196,647,16.0
23306,route,196,648,46.0
23307,route,196,2393,28.0
23308,route,196,2394,79.0
23309,route,197,55,520.0
23310,route,197,57,903.0
23311,route,197,63,1457.0
23312,route,197,231,1036.0
23313,route,198,1,4493.0
23314,route,198,5,3550.0
23315,route,198,8,5015.0
23316,route,198,12,3736.0
23317,route,198,13,5671.0
23318,route,198,15,4629.0
23319,route,198,16,4721.0
23320,route,198,18,4215.0
23321,route,198,23,5564.0
23322,route,198,35,3749.0
23323,route,198,49,312.0
23324,route,198,50,301.0
23325,route,198,51,244.0
23326,route,198,52,117.0
23327,route,198,53,936.0
23328,route,198,54,5794.0
23329,route,198,56,6453.0
23330,route,198,58,3108.0
23331,route,198,60,568.0
23332,route,198,64,4841.0
23333,route,198,68,704.0
23334,route,198,70,111.0
23335,route,198,72,338.0
23336,route,198,73,725.0
23337,route,198,74,894.0
23338,route,198,75,489.0
23339,route,198,76,276.0
23340,route,198,77,350.0
23341,route,198,80,302.0
23342,route,198,83,4744.0
23343,route,198,84,407.0
23344,route,198,88,289.0
23345,route,198,89,492.0
23346,route,198,90,474.0
23347,route,198,92,637.0
23348,route,198,93,722.0
23349,route,198,94,283.0
23350,route,198,97,557.0
23351,route,198,101,5649.0
23352,route,198,102,1303.0
23353,route,198,103,1284.0
23354,route,198,108,527.0
23355,route,198,109,401.0
23356,route,198,110,1244.0
23357,route,198,111,572.0
23358,route,198,112,620.0
23359,route,198,113,966.0
23360,route,198,114,713.0
23361,route,198,115,896.0
23362,route,198,116,798.0
23363,route,198,139,1749.0
23364,route,198,140,609.0
23365,route,198,141,1132.0
23366,route,198,142,979.0
23367,route,198,143,766.0
23368,route,198,146,1947.0
23369,route,198,161,1249.0
23370,route,198,164,3121.0
23371,route,198,167,211.0
23372,route,198,168,210.0
23373,route,198,169,484.0
23374,route,198,170,803.0
23375,route,198,172,422.0
23376,route,198,173,511.0
23377,route,198,176,473.0
23378,route,198,177,384.0
23379,route,198,179,117.0
23380,route,198,180,5243.0
23381,route,198,202,1156.0
23382,route,198,204,1011.0
23383,route,198,217,1374.0
23384,route,198,218,4492.0
23385,route,198,225,4998.0
23386,route,198,228,1981.0
23387,route,198,230,833.0
23388,route,198,233,4944.0
23389,route,198,241,4584.0
23390,route,198,248,795.0
23391,route,198,251,1151.0
23392,route,198,252,1747.0
23393,route,198,253,395.0
23394,route,198,255,1539.0
23395,route,198,257,421.0
23396,route,198,258,1161.0
23397,route,198,259,1467.0
23398,route,198,261,435.0
23399,route,198,262,432.0
23400,route,198,276,258.0
23401,route,198,279,809.0
23402,route,198,312,4955.0
23403,route,198,313,438.0
23404,route,198,318,1278.0
23405,route,198,319,695.0
23406,route,198,328,392.0
23407,route,198,330,1003.0
23408,route,198,338,1222.0
23409,route,198,342,1050.0
23410,route,198,346,1081.0
23411,route,198,353,2435.0
23412,route,198,355,4811.0
23413,route,198,433,346.0
23414,route,198,451,372.0
23415,route,198,453,369.0
23416,route,198,454,1412.0
23417,route,198,459,322.0
23418,route,198,463,556.0
23419,route,198,464,303.0
23420,route,198,471,900.0
23421,route,198,476,515.0
23422,route,198,482,575.0
23423,route,198,484,1904.0
23424,route,198,485,1867.0
23425,route,198,486,2010.0
23426,route,198,487,1668.0
23427,route,198,488,1553.0
23428,route,198,491,2180.0
23429,route,198,493,917.0
23430,route,198,498,886.0
23431,route,198,499,564.0
23432,route,198,500,617.0
23433,route,198,502,548.0
23434,route,198,504,1430.0
23435,route,198,505,1128.0
23436,route,198,506,1234.0
23437,route,198,507,1025.0
23438,route,198,508,1089.0
23439,route,198,509,1387.0
23440,route,198,510,1072.0
23441,route,198,511,846.0
23442,route,198,512,1037.0
23443,route,198,513,956.0
23444,route,198,514,729.0
23445,route,198,515,1830.0
23446,route,198,516,1335.0
23447,route,198,517,1476.0
23448,route,198,518,1407.0
23449,route,198,519,1288.0
23450,route,198,521,1066.0
23451,route,198,532,226.0
23452,route,198,533,236.0
23453,route,198,534,436.0
23454,route,198,539,444.0
23455,route,198,541,532.0
23456,route,198,544,2013.0
23457,route,198,545,1226.0
23458,route,198,552,1309.0
23459,route,198,553,1358.0
23460,route,198,554,970.0
23461,route,198,555,494.0
23462,route,198,556,1552.0
23463,route,198,557,1631.0
23464,route,198,558,4617.0
23465,route,198,560,4911.0
23466,route,198,562,2095.0
23467,route,198,572,4613.0
23468,route,198,636,539.0
23469,route,198,658,1143.0
23470,route,198,789,551.0
23471,route,198,790,635.0
23472,route,198,793,410.0
23473,route,198,796,1219.0
23474,route,198,797,357.0
23475,route,198,799,278.0
23476,route,198,800,259.0
23477,route,198,801,436.0
23478,route,198,803,1185.0
23479,route,198,804,1153.0
23480,route,198,805,491.0
23481,route,198,806,392.0
